loan_id,customer_id,has_late_payment,principal_amount,interest_rate,term_months,loan_type,loan_product,monthly_payment_est,annual_income,employment_status,industry_name,debt_to_income,payment_to_income,borrower_age_years,client_tenure_years,accounts_count,cards_count,disbursement_date,payments_total
1867,6481,0,8736820.27,10.9629,120,MORTGAGE,Mortgage,152624.24,3650451.24,Employed,Manufacturing,2.3934,0.5017,45.6,0.12,2,1,2025-04-15,8
1868,6485,0,3808329.18,13.9259,240,MORTGAGE,Mortgage,60063.38,1462082.52,Employed,Retail,2.6047,0.4930,34.5,0.08,1,1,2025-05-30,6
1869,6486,0,389811.11,21.5942,48,PERSONAL,Personal Loan,15135.78,1924159.20,Employed,Tech,0.2026,0.0944,48.4,0.03,1,1,2025-11-23,1
1870,6489,0,264489.14,23.1381,12,PERSONAL,Personal Loan,27140.58,2221933.44,Employed,Healthcare,0.1190,0.1466,37.9,0.02,1,1,2025-10-17,2
1871,6489,0,3734046.24,10.7065,180,MORTGAGE,Mortgage,54060.17,2221933.44,Employed,Healthcare,1.6805,0.2920,37.9,0.03,1,1,2025-10-18,2
1872,6501,1,9980470.05,13.4725,180,MORTGAGE,Mortgage,167498.62,536733.84,Student,,18.5948,3.7448,20.5,0.09,1,1,2025-02-21,10
1873,6506,0,635615.08,17.8032,60,PERSONAL,Personal Loan,20023.57,1525845.12,Employed,Energy,0.4166,0.1575,46.6,0.15,1,1,2025-06-30,6
1874,6506,0,5690054.28,13.9630,240,MORTGAGE,Mortgage,89917.08,1525845.12,Employed,Energy,3.7291,0.7072,46.5,0.13,1,1,2025-06-22,6
1877,6519,0,807932.33,24.0734,36,PERSONAL,Personal Loan,38650.63,1712486.52,Employed,Professional Services,0.4718,0.2708,36.1,0.07,1,1,2025-05-12,7
1878,6520,0,5051309.24,12.8554,300,MORTGAGE,Mortgage,70951.53,4074212.88,Self-employed,Professional Services,1.2398,0.2090,55.6,0.15,1,1,2025-07-18,5
1879,6521,0,835977.68,20.7859,48,PERSONAL,Personal Loan,31896.66,3508491.24,Employed,Education,0.2383,0.1091,48.5,0.02,1,1,2025-10-01,3
1881,6533,0,1322733.62,19.5274,60,PERSONAL,Personal Loan,43570.18,3814417.68,Employed,Professional Services,0.3468,0.1371,64.0,0.17,1,1,2025-04-14,8
1882,6534,0,967110.85,19.1293,60,PERSONAL,Personal Loan,31535.31,2514259.68,Employed,Energy,0.3847,0.1505,53.4,0.03,1,1,2025-06-24,6
1883,6541,0,1133723.69,18.3066,24,PERSONAL,Personal Loan,64534.01,1582000.20,Employed,Education,0.7166,0.4895,55.5,0.11,1,1,2025-02-18,10
1884,6543,0,1290679.05,24.9306,24,PERSONAL,Personal Loan,80592.80,0.00,Self-employed,Construction,,,63.2,0.45,1,1,2025-06-28,6
1885,6548,0,6456852.44,14.3917,120,MORTGAGE,Mortgage,131244.67,1072735.80,Employed,Education,6.0191,1.4681,38.4,0.13,1,1,2025-03-19,9
1886,6551,1,728187.22,18.6138,12,PERSONAL,Personal Loan,71977.54,1235712.24,Employed,Transport,0.5893,0.6990,30.1,0.07,1,1,2025-06-30,6
1887,6552,0,283173.11,17.9510,36,PERSONAL,Personal Loan,12101.95,587154.72,Student,,0.4823,0.2473,30.0,0.10,1,1,2025-07-12,4
1888,6553,0,1493351.74,19.8068,36,PERSONAL,Personal Loan,66130.76,3875525.28,Self-employed,Transport,0.3853,0.2048,60.7,0.04,1,1,2025-07-17,5
1889,6554,1,491920.25,21.3447,36,PERSONAL,Personal Loan,22414.36,2870534.04,Employed,Transport,0.1714,0.0937,30.0,0.01,1,1,2025-08-25,4
1890,6555,0,547313.93,18.7181,48,PERSONAL,Personal Loan,19939.60,2315030.52,Employed,Healthcare,0.2364,0.1034,35.8,0.02,1,1,2025-04-21,8
1891,6555,0,4102948.02,10.6129,240,MORTGAGE,Mortgage,53382.43,2315030.52,Employed,Healthcare,1.7723,0.2767,35.8,0.11,1,1,2025-05-22,7
1892,6564,1,761655.34,20.0686,60,PERSONAL,Personal Loan,25432.05,2465457.48,Employed,Transport,0.3089,0.1238,48.7,0.21,1,1,2025-05-23,7
1893,6564,1,2529181.27,13.9500,120,MORTGAGE,Mortgage,50478.24,2465457.48,Employed,Transport,1.0258,0.2457,48.7,0.13,1,1,2025-04-22,8
1894,6566,1,3428764.39,14.2798,180,MORTGAGE,Mortgage,59850.42,1477635.12,Employed,Energy,2.3204,0.4861,64.4,0.05,1,1,2025-07-02,5
1895,6578,0,1039594.99,21.3588,60,PERSONAL,Personal Loan,35830.33,1732097.04,Employed,Tech,0.6002,0.2482,42.5,0.10,1,1,2025-07-09,5
1896,6579,0,1102592.82,23.8018,12,PERSONAL,Personal Loan,113752.48,5166629.04,Employed,Professional Services,0.2134,0.2642,58.0,0.23,2,1,2025-04-01,9
1897,6580,0,7645493.46,12.7632,120,MORTGAGE,Mortgage,145029.91,2202852.96,Employed,Retail,3.4707,0.7900,36.3,0.04,1,0,2025-10-08,2
1898,6584,0,606350.34,24.2948,36,PERSONAL,Personal Loan,29119.03,4304095.20,Employed,Education,0.1409,0.0812,36.7,0.21,1,1,2025-04-20,8
1900,6588,0,456712.81,23.5187,60,PERSONAL,Personal Loan,16562.96,2884575.48,Employed,Professional Services,0.1583,0.0689,44.9,0.06,1,1,2025-06-17,6
1901,6592,1,2918532.29,12.8815,120,MORTGAGE,Mortgage,55650.33,1618679.52,Employed,Manufacturing,1.8030,0.4126,50.5,0.04,1,1,2025-01-27,11
1902,6594,1,1126554.39,22.2776,60,PERSONAL,Personal Loan,39690.01,1366145.52,Employed,Finance,0.8246,0.3486,64.2,0.02,1,1,2025-08-16,4
1904,6599,0,687662.73,21.0059,48,PERSONAL,Personal Loan,26363.79,1267322.16,Employed,Transport,0.5426,0.2496,54.8,0.23,1,1,2025-07-02,5
1905,6610,0,325018.79,16.9518,12,PERSONAL,Personal Loan,31676.28,2206722.60,Employed,Manufacturing,0.1473,0.1723,34.3,0.29,2,1,2025-04-27,8
1906,6610,1,4780724.88,13.1142,300,MORTGAGE,Mortgage,68181.90,2206722.60,Employed,Manufacturing,2.1664,0.3708,34.1,0.07,1,1,2025-02-04,10
1907,6623,0,866816.77,20.4658,24,PERSONAL,Personal Loan,50900.78,2273367.12,Employed,Professional Services,0.3813,0.2687,55.0,0.08,1,1,2025-06-19,6
1908,6630,1,263788.35,19.3214,24,PERSONAL,Personal Loan,15238.48,1304223.36,Employed,Manufacturing,0.2023,0.1402,31.8,0.04,1,1,2025-06-18,6
1909,6631,0,878316.19,21.4955,48,PERSONAL,Personal Loan,34031.46,2107669.80,Employed,Transport,0.4167,0.1938,39.8,0.01,1,1,2025-08-04,4
1910,6632,0,633099.61,24.5375,24,PERSONAL,Personal Loan,39324.72,1624944.48,Employed,Energy,0.3896,0.2904,32.2,0.03,1,1,2025-07-19,5
1911,6634,1,6068793.58,11.0959,180,MORTGAGE,Mortgage,89831.13,4162456.68,Self-employed,Finance,1.4580,0.2590,42.5,0.16,1,1,2025-08-05,4
1913,6647,0,961798.26,20.5264,24,PERSONAL,Personal Loan,56526.81,3551469.84,Employed,Professional Services,0.2708,0.1910,38.5,0.04,1,1,2025-06-30,5
1914,6650,0,584394.93,20.2796,12,PERSONAL,Personal Loan,58575.66,1167211.08,Employed,Construction,0.5007,0.6022,62.5,0.20,1,1,2025-06-22,6
1915,6653,0,173386.50,19.7300,60,PERSONAL,Personal Loan,5740.54,1995722.88,Employed,Energy,0.0869,0.0345,43.8,0.09,2,1,2025-03-19,9
1916,6653,0,5431605.47,10.4319,240,MORTGAGE,Mortgage,69849.99,1995722.88,Employed,Energy,2.7216,0.4200,43.9,0.16,2,1,2025-04-13,8
1917,6659,0,5578070.69,13.2028,240,MORTGAGE,Mortgage,84613.75,1397684.28,Employed,Education,3.9909,0.7265,30.5,0.07,1,1,2025-01-31,10
1918,6660,0,3411256.84,10.6097,240,MORTGAGE,Mortgage,44373.91,3096855.12,Employed,Public Sector,1.1015,0.1719,35.8,0.11,1,1,2025-09-21,3
1919,6664,0,2745662.52,12.8183,300,MORTGAGE,Mortgage,38481.15,1747452.00,Employed,Education,1.5712,0.2643,42.8,0.12,1,1,2025-07-31,5
1920,6669,0,908777.22,24.1563,48,PERSONAL,Personal Loan,37226.77,1758830.88,Employed,Manufacturing,0.5167,0.2540,45.3,0.02,1,1,2025-09-18,3
1921,6669,0,9600139.91,13.5866,180,MORTGAGE,Mortgage,162028.49,1758830.88,Employed,Manufacturing,5.4583,1.1055,45.4,0.11,1,1,2025-10-20,2
1922,6670,0,5878232.08,12.4053,180,MORTGAGE,Mortgage,93424.54,2608315.32,Employed,Healthcare,2.2537,0.4298,40.4,0.09,1,1,2025-02-03,10
1923,6672,0,489810.83,19.9394,60,PERSONAL,Personal Loan,16302.29,1218895.80,Employed,Retail,0.4018,0.1605,23.7,0.01,1,1,2025-10-21,2
1924,6673,0,1155018.84,21.7172,36,PERSONAL,Personal Loan,52987.00,1750357.68,Employed,Construction,0.6599,0.3633,32.4,0.05,1,0,2025-06-30,5
1925,6673,0,3557386.43,11.8313,120,MORTGAGE,Mortgage,64718.64,1750357.68,Employed,Construction,2.0324,0.4437,32.4,0.06,1,0,2025-07-03,5
1926,6674,0,533254.46,17.4728,48,PERSONAL,Personal Loan,18874.01,2001993.48,Employed,Finance,0.2664,0.1131,47.3,0.07,1,1,2025-06-25,6
1928,6678,0,224146.94,16.6685,48,PERSONAL,Personal Loan,7783.22,1641910.68,Employed,Education,0.1365,0.0569,51.5,0.10,1,1,2025-06-29,6
1929,6684,0,6359830.87,13.7640,120,MORTGAGE,Mortgage,125945.85,5174871.48,Employed,Education,1.2290,0.2921,48.0,0.08,1,1,2025-04-15,8
1930,6689,0,5812990.23,13.3981,120,MORTGAGE,Mortgage,113344.11,2127749.04,Employed,Finance,2.7320,0.6392,48.7,0.07,1,1,2025-11-25,1
1932,6695,0,179373.16,18.9708,24,PERSONAL,Personal Loan,10309.59,1613709.12,Employed,Transport,0.1112,0.0767,61.8,0.21,2,1,2025-04-25,8
1933,6695,0,3244557.72,14.6982,300,MORTGAGE,Mortgage,50556.16,1613709.12,Employed,Transport,2.0106,0.3759,61.7,0.11,1,1,2025-03-19,9
1934,6697,0,3060158.82,12.0613,180,MORTGAGE,Mortgage,47758.79,1480386.96,Employed,Retail,2.0671,0.3871,54.5,0.13,1,1,2025-10-20,2
1935,6702,0,340482.56,19.0562,48,PERSONAL,Personal Loan,12500.31,708379.68,Student,,0.4806,0.2118,17.9,0.03,1,1,2025-07-27,5
1936,6703,0,515363.06,17.5469,24,PERSONAL,Personal Loan,29009.31,4469434.20,Employed,Construction,0.1153,0.0779,58.4,0.06,1,1,2025-06-25,6
1937,6703,1,3695689.53,10.7514,240,MORTGAGE,Mortgage,48510.24,4469434.20,Employed,Construction,0.8269,0.1302,58.4,0.12,1,1,2025-07-17,5
1938,6706,0,9441896.27,11.8651,120,MORTGAGE,Mortgage,172040.01,935362.20,Employed,Finance,10.0944,2.2071,42.9,0.11,2,1,2025-02-25,10
1939,6717,0,1167164.79,16.0637,36,PERSONAL,Personal Loan,48045.40,1704231.96,Self-employed,Public Sector,0.6849,0.3383,49.4,0.03,1,1,2025-05-01,8
1940,6721,0,1339921.02,17.9452,36,PERSONAL,Personal Loan,57257.65,2618238.96,Self-employed,Healthcare,0.5118,0.2624,39.6,0.04,2,1,2025-06-11,6
1942,6735,0,4724155.55,14.5876,180,MORTGAGE,Mortgage,83673.72,2117011.08,Employed,Public Sector,2.2315,0.4743,33.6,0.09,1,0,2025-05-07,7
1943,6739,0,634406.57,23.4867,24,PERSONAL,Personal Loan,38850.37,1974320.28,Employed,Energy,0.3213,0.2361,24.7,0.02,1,1,2025-11-27,1
1944,6744,0,654267.88,19.4949,12,PERSONAL,Personal Loan,65151.40,1604747.40,Employed,Retail,0.4077,0.4872,28.5,0.03,1,1,2025-07-05,5
1945,6745,0,1008422.18,23.0655,60,PERSONAL,Personal Loan,36190.17,1106247.00,Employed,Education,0.9116,0.3926,45.8,0.11,1,1,2025-03-20,9
1946,6747,0,7828101.39,12.9640,240,MORTGAGE,Mortgage,117186.68,2045540.40,Employed,Transport,3.8269,0.6875,61.2,0.07,1,1,2025-05-31,7
1947,6749,0,189784.84,23.7887,12,PERSONAL,Personal Loan,19577.68,1428732.72,Employed,Education,0.1328,0.1644,32.1,0.42,2,1,2025-06-26,5
1949,6758,1,456850.71,20.3514,24,PERSONAL,Personal Loan,26783.41,1638243.36,Employed,Healthcare,0.2789,0.1962,34.2,0.04,1,1,2025-04-20,8
1950,6762,1,473536.05,17.2376,12,PERSONAL,Personal Loan,46263.53,2009347.08,Employed,Professional Services,0.2357,0.2763,35.8,0.02,1,1,2025-11-12,1
1951,6763,1,5060884.68,11.1398,180,MORTGAGE,Mortgage,75097.06,1110184.20,Employed,Energy,4.5586,0.8117,61.7,0.13,1,1,2025-11-30,1
1952,6768,0,1391647.86,22.6922,60,PERSONAL,Personal Loan,49510.42,2467702.08,Self-employed,Retail,0.5639,0.2408,42.6,0.20,1,1,2025-05-05,7
1953,6770,0,1028580.76,16.0798,24,PERSONAL,Personal Loan,56640.34,1531808.40,Employed,Healthcare,0.6715,0.4437,32.1,0.03,1,1,2025-08-12,4
1954,6775,0,956902.80,19.2623,36,PERSONAL,Personal Loan,41940.76,1011436.68,Employed,Energy,0.9461,0.4976,56.5,0.02,1,1,2025-11-10,1
1955,6776,0,9148571.88,10.7690,240,MORTGAGE,Mortgage,120219.86,1901488.56,Employed,Construction,4.8113,0.7587,62.1,0.10,1,1,2025-02-10,10
1956,6778,1,321003.25,18.1003,60,PERSONAL,Personal Loan,10191.93,2151521.52,Employed,Energy,0.1492,0.0568,42.5,0.02,1,1,2025-07-08,5
1957,6780,0,5348588.47,12.3380,180,MORTGAGE,Mortgage,84706.78,1251604.20,Self-employed,Professional Services,4.2734,0.8121,65.0,0.05,1,1,2025-06-01,7
1958,6782,0,1047189.72,19.5420,60,PERSONAL,Personal Loan,34506.65,2422268.28,Employed,Transport,0.4323,0.1709,56.6,0.07,1,1,2025-03-30,9
1959,6783,0,322168.04,20.8984,60,PERSONAL,Personal Loan,10980.13,1538300.52,Employed,Healthcare,0.2094,0.0857,42.0,0.12,1,1,2025-05-22,7
1961,6786,1,5545786.36,13.2971,300,MORTGAGE,Mortgage,79938.35,1981754.88,Employed,Manufacturing,2.7984,0.4840,41.9,0.10,1,1,2025-11-29,1
1962,6787,0,5070047.56,11.8709,120,MORTGAGE,Mortgage,92405.42,3540934.20,Employed,Transport,1.4318,0.3132,61.8,0.09,1,1,2025-10-26,2
1964,6790,0,8356371.81,10.4857,300,MORTGAGE,Mortgage,100873.25,2045152.92,Self-employed,Manufacturing,4.0859,0.5919,61.1,0.10,1,1,2025-11-25,1
1965,6792,1,3465401.88,11.0713,120,MORTGAGE,Mortgage,60850.44,1502397.24,Employed,Construction,2.3066,0.4860,44.9,0.13,1,1,2025-11-11,1
1966,6793,0,8449503.22,12.5978,180,MORTGAGE,Mortgage,135645.98,1033506.12,Employed,Healthcare,8.1756,1.5750,53.8,0.05,1,1,2025-02-14,10
1967,6794,0,865018.10,16.3512,36,PERSONAL,Personal Loan,35815.02,1611069.12,Self-employed,Public Sector,0.5369,0.2668,32.1,0.00,1,1,2025-08-07,4
1968,6794,0,4436960.19,12.6054,300,MORTGAGE,Mortgage,61397.92,1611069.12,Self-employed,Public Sector,2.7540,0.4573,32.2,0.04,1,1,2025-08-19,4
1969,6801,0,7697232.73,11.0353,240,MORTGAGE,Mortgage,102856.20,5212685.52,Employed,Energy,1.4766,0.2368,57.7,0.13,1,1,2025-09-05,3
1970,6804,1,739079.07,19.6119,24,PERSONAL,Personal Loan,42873.92,2980545.60,Self-employed,Transport,0.2480,0.1726,51.0,0.31,1,1,2025-05-02,7
1971,6805,1,7299330.81,13.7332,240,MORTGAGE,Mortgage,113949.85,1030626.60,Employed,Education,7.0824,1.3268,50.0,0.10,1,1,2025-07-27,5
1975,6843,1,4793192.16,14.3631,300,MORTGAGE,Mortgage,73348.22,1495866.72,Employed,Hospitality,3.2043,0.5884,49.9,0.05,1,0,2025-07-16,5
1976,6846,1,8240130.45,10.9177,300,MORTGAGE,Mortgage,102436.50,5813787.36,Employed,Finance,1.4173,0.2114,36.7,0.10,1,1,2025-02-20,10
1977,6849,1,525858.41,22.6543,48,PERSONAL,Personal Loan,20882.85,4364604.60,Employed,Manufacturing,0.1205,0.0574,40.9,0.13,2,1,2025-06-18,5
1978,6849,0,4147665.23,12.8454,240,MORTGAGE,Mortgage,61680.62,4364604.60,Employed,Manufacturing,0.9503,0.1696,40.9,0.12,2,1,2025-06-15,6
1979,6850,0,202581.36,17.3278,36,PERSONAL,Personal Loan,8552.50,4202597.04,Employed,Transport,0.0482,0.0244,36.7,0.03,1,1,2025-09-07,3
1980,6850,0,7787830.76,13.3668,300,MORTGAGE,Mortgage,112708.08,4202597.04,Employed,Transport,1.8531,0.3218,36.8,0.10,3,1,2025-10-03,2
1981,6851,0,890304.01,18.3662,60,PERSONAL,Personal Loan,28464.65,2631346.56,Employed,Retail,0.3383,0.1298,57.4,0.27,1,1,2025-06-01,7
1982,6858,0,4024754.12,13.0261,300,MORTGAGE,Mortgage,57104.89,971572.68,Employed,Education,4.1425,0.7053,39.8,0.11,2,1,2025-07-01,6
1983,6869,0,920208.73,16.5381,24,PERSONAL,Personal Loan,51024.12,3869728.92,Self-employed,Transport,0.2378,0.1582,33.2,0.02,1,1,2025-11-10,1
1984,6870,0,5645610.54,13.8677,300,MORTGAGE,Mortgage,84061.73,5882755.68,Employed,Public Sector,0.9597,0.1715,35.8,0.12,1,1,2025-09-17,3
1985,6883,0,1386934.79,19.1959,48,PERSONAL,Personal Loan,51080.69,1872967.80,Self-employed,Finance,0.7405,0.3273,33.5,0.18,1,1,2025-03-30,9
1986,6884,1,5141666.32,10.0426,120,MORTGAGE,Mortgage,85876.97,1715610.72,Employed,Education,2.9970,0.6007,57.1,0.15,1,1,2025-05-06,7
1987,6888,1,397437.44,16.6323,36,PERSONAL,Personal Loan,16548.51,2119500.72,Employed,Manufacturing,0.1875,0.0937,37.4,0.03,1,1,2025-05-06,7
1988,6890,1,956156.66,17.3315,36,PERSONAL,Personal Loan,40369.60,1592212.32,Employed,Retail,0.6005,0.3043,49.9,0.08,1,1,2025-05-26,7
1989,6891,1,487151.71,17.5633,24,PERSONAL,Personal Loan,27427.98,2100100.80,Employed,Professional Services,0.2320,0.1567,29.1,0.01,1,1,2025-09-01,4
1990,6894,1,772706.20,16.4610,60,PERSONAL,Personal Loan,23478.03,2055225.48,Employed,Education,0.3760,0.1371,38.3,0.48,3,1,2025-07-04,5
1991,6907,0,316036.95,19.3086,24,PERSONAL,Personal Loan,18253.40,1453899.48,Employed,Energy,0.2174,0.1507,31.5,0.01,1,1,2025-07-26,5
1992,6908,0,366976.20,21.4792,48,PERSONAL,Personal Loan,14213.97,2614894.80,Self-employed,Public Sector,0.1403,0.0652,46.4,0.03,1,1,2025-10-30,2
1993,6909,0,4917858.46,12.8810,240,MORTGAGE,Mortgage,73280.19,2823906.60,Employed,Transport,1.7415,0.3114,57.9,0.05,1,1,2025-11-10,1
1994,6911,0,234240.36,23.6024,60,PERSONAL,Personal Loan,8511.20,406865.28,Retired,,0.5757,0.2510,72.1,0.01,1,1,2025-09-19,3
1998,6931,1,1166937.70,22.7619,36,PERSONAL,Personal Loan,54549.70,2670948.96,Employed,Manufacturing,0.4369,0.2451,35.9,0.36,2,1,2025-05-30,7
1999,6932,1,126228.72,17.1072,12,PERSONAL,Personal Loan,12318.58,2311173.84,Employed,Tech,0.0546,0.0640,63.6,0.07,1,1,2025-02-13,10
2000,6938,0,981945.18,24.3472,12,PERSONAL,Personal Loan,101751.78,1120537.08,Employed,Construction,0.8763,1.0897,46.4,0.31,1,1,2025-06-22,5
2001,6942,1,442812.72,24.0124,48,PERSONAL,Personal Loan,18086.10,2563575.72,Employed,Construction,0.1727,0.0847,32.4,0.03,1,1,2025-07-27,5
2002,6947,0,278052.85,22.7574,36,PERSONAL,Personal Loan,12996.82,777789.84,Student,,0.3575,0.2005,20.8,0.03,1,0,2025-10-24,2
2003,6948,0,684277.19,23.7169,12,PERSONAL,Personal Loan,70547.21,1956552.00,Employed,Manufacturing,0.3497,0.4327,54.3,0.10,1,1,2025-06-25,6
2004,6955,1,1118190.16,18.0696,36,PERSONAL,Personal Loan,47898.55,871777.56,Employed,Finance,1.2827,0.6593,25.4,0.02,1,1,2025-09-04,3
2005,6956,0,986338.83,19.4698,48,PERSONAL,Personal Loan,36551.91,5707614.48,Employed,Education,0.1728,0.0768,64.4,0.01,1,1,2025-11-08,1
2006,6956,0,7131142.22,13.2352,180,MORTGAGE,Mortgage,118269.20,5707614.48,Employed,Education,1.2494,0.2487,64.4,0.07,1,1,2025-11-30,1
2008,6963,0,833298.60,16.0593,24,PERSONAL,Personal Loan,45872.60,1419009.48,Employed,Retail,0.5872,0.3879,40.7,0.16,1,1,2025-06-15,6
2009,6963,0,3388559.25,10.9160,300,MORTGAGE,Mortgage,42119.79,1419009.48,Employed,Retail,2.3880,0.3562,40.6,0.11,1,1,2025-05-31,7
2011,6968,1,6584488.01,11.2165,300,MORTGAGE,Mortgage,83494.05,2788505.52,Self-employed,Retail,2.3613,0.3593,34.6,0.07,1,1,2025-09-01,4
2012,6969,0,530145.25,23.3462,60,PERSONAL,Personal Loan,19149.82,4649369.52,Employed,Education,0.1140,0.0494,32.9,0.03,1,1,2025-09-26,3
2013,6969,0,4704301.81,11.8896,240,MORTGAGE,Mortgage,66211.48,4649369.52,Employed,Education,1.0118,0.1709,33.0,0.08,1,1,2025-10-14,1
2014,6970,0,181542.47,17.4953,12,PERSONAL,Personal Loan,17775.32,5435909.40,Employed,Professional Services,0.0334,0.0392,43.4,0.01,1,0,2025-08-16,4
2015,6972,1,6519452.25,12.6013,120,MORTGAGE,Mortgage,122790.08,767973.96,Employed,Professional Services,8.4892,1.9187,36.9,0.05,1,1,2025-06-28,6
2017,6979,0,528094.50,20.5967,36,PERSONAL,Personal Loan,23733.46,826023.72,Employed,Healthcare,0.6393,0.3448,38.3,0.02,1,1,2025-01-13,11
2019,6986,0,347058.46,17.2465,48,PERSONAL,Personal Loan,12218.34,1281179.04,Employed,Healthcare,0.2709,0.1144,50.2,0.09,1,1,2025-05-30,7
2021,6988,0,302893.18,23.4979,60,PERSONAL,Personal Loan,10979.35,1612761.36,Employed,Hospitality,0.1878,0.0817,30.9,0.19,1,1,2025-06-16,6
2022,6997,0,363977.44,18.2974,60,PERSONAL,Personal Loan,11616.16,6488372.16,Employed,Retail,0.0561,0.0215,45.7,0.33,1,1,2025-06-13,6
2023,7001,0,1101158.48,22.6282,60,PERSONAL,Personal Loan,39117.00,4291272.12,Employed,Construction,0.2566,0.1094,61.8,0.03,1,1,2025-09-22,3
2024,7002,0,1168520.64,23.5859,60,PERSONAL,Personal Loan,42442.52,1406669.28,Employed,Energy,0.8307,0.3621,45.8,0.01,1,1,2025-07-19,5
2026,7010,1,585351.37,19.0607,60,PERSONAL,Personal Loan,19053.53,1313502.60,Employed,Manufacturing,0.4456,0.1741,39.3,0.08,1,1,2025-04-16,8
2027,7013,1,4537005.73,11.0081,120,MORTGAGE,Mortgage,79428.23,3558054.72,Employed,Construction,1.2751,0.2679,44.4,0.05,1,1,2025-08-03,4
2029,7015,0,925317.12,22.4743,24,PERSONAL,Personal Loan,55884.76,4957349.64,Employed,Public Sector,0.1867,0.1353,36.1,0.02,2,1,2025-07-15,5
2030,7017,0,280233.94,17.3959,36,PERSONAL,Personal Loan,11846.71,818951.16,Employed,Healthcare,0.3422,0.1736,25.1,0.07,1,1,2025-05-28,6
2031,7018,0,4792184.97,12.3400,300,MORTGAGE,Mortgage,65253.59,2168728.56,Self-employed,Retail,2.2097,0.3611,33.8,0.10,1,1,2025-08-26,4
2033,7028,0,9290347.34,13.1673,300,MORTGAGE,Mortgage,132908.48,6073587.00,Employed,Hospitality,1.5296,0.2626,41.5,0.14,2,1,2025-07-05,5
2034,7031,0,362850.10,20.6524,48,PERSONAL,Personal Loan,13804.15,2067713.40,Employed,Energy,0.1755,0.0801,34.7,0.26,3,1,2025-04-26,8
2035,7032,0,690517.42,17.4350,48,PERSONAL,Personal Loan,24418.42,3413266.20,Self-employed,Construction,0.2023,0.0858,43.0,0.05,1,1,2025-07-15,5
2036,7032,0,2265550.30,11.5964,300,MORTGAGE,Mortgage,29445.36,3413266.20,Self-employed,Construction,0.6637,0.1035,43.1,0.12,1,1,2025-08-09,4
2037,7035,0,113042.27,20.7250,36,PERSONAL,Personal Loan,5092.40,3339771.24,Employed,Public Sector,0.0338,0.0183,34.4,0.03,1,1,2025-05-29,7
2038,7037,0,1196228.59,21.4096,36,PERSONAL,Personal Loan,54570.88,5923937.04,Employed,Public Sector,0.2019,0.1105,45.9,0.10,1,1,2025-06-21,6
2039,7042,1,844674.60,19.4713,48,PERSONAL,Personal Loan,31303.15,1663809.72,Employed,Healthcare,0.5077,0.2258,31.1,0.29,1,1,2025-06-30,6
2043,7058,0,1491509.43,19.4599,60,PERSONAL,Personal Loan,49045.68,6327917.28,Employed,Healthcare,0.2357,0.0930,53.1,0.09,2,1,2025-04-30,8
2045,7079,0,1077348.73,24.6781,24,PERSONAL,Personal Loan,67045.30,4849169.76,Employed,Tech,0.2222,0.1659,40.8,0.34,1,1,2025-06-10,6
2046,7080,0,930560.87,23.2329,12,PERSONAL,Personal Loan,95563.10,2891623.32,Self-employed,Energy,0.3218,0.3966,36.1,0.35,1,1,2025-05-10,7
2047,7080,0,8393090.80,11.6190,120,MORTGAGE,Mortgage,151208.53,2891623.32,Self-employed,Energy,2.9026,0.6275,35.8,0.08,1,1,2025-02-02,10
2048,7082,0,875560.48,23.4032,48,PERSONAL,Personal Loan,35316.61,2034223.68,Employed,Manufacturing,0.4304,0.2083,38.4,0.02,1,1,2025-10-25,2
2049,7085,0,277983.56,22.1204,36,PERSONAL,Personal Loan,12846.02,3233738.64,Employed,Professional Services,0.0860,0.0477,60.4,0.02,1,1,2025-06-26,6
2051,7088,0,6761111.61,14.5719,180,MORTGAGE,Mortgage,119663.60,2034112.44,Employed,Healthcare,3.3239,0.7059,47.9,0.14,1,1,2025-08-23,4
2052,7089,0,1142125.15,17.2530,60,PERSONAL,Personal Loan,35456.32,1679809.56,Employed,Hospitality,0.6799,0.2533,43.1,0.05,1,1,2025-05-21,7
2053,7093,0,978832.27,20.0494,12,PERSONAL,Personal Loan,97923.52,4401342.72,Employed,Energy,0.2224,0.2670,38.0,0.13,1,1,2025-03-04,9
2054,7094,0,287659.08,18.8373,48,PERSONAL,Personal Loan,10508.50,568619.88,Retired,,0.5059,0.2218,67.3,0.04,1,1,2025-10-19,2
2055,7095,0,905541.31,16.6240,60,PERSONAL,Personal Loan,27637.12,2278211.64,Employed,Public Sector,0.3975,0.1456,45.5,0.02,1,1,2025-08-12,4
2056,7096,0,239926.10,19.7355,12,PERSONAL,Personal Loan,23939.73,2762109.84,Employed,Public Sector,0.0869,0.1040,24.5,0.13,1,1,2025-03-16,9
2057,7099,0,235600.93,19.7293,60,PERSONAL,Personal Loan,7800.22,1650778.92,Employed,Energy,0.1427,0.0567,36.9,0.02,1,1,2025-11-04,1
2058,7101,0,413305.30,21.7963,60,PERSONAL,Personal Loan,14395.53,2898802.56,Self-employed,Hospitality,0.1426,0.0596,64.9,0.05,1,1,2025-07-07,5
2059,7103,1,3460555.89,13.9513,300,MORTGAGE,Mortgage,51767.90,1561912.80,Employed,Manufacturing,2.2156,0.3977,62.6,0.07,2,1,2025-02-05,10
